ID,Product_Name,Brand,Category,Price_USD,Rating,Number_of_Reviews,Brand_encoded,Category_encoded,Price_USD_scaled,Rating_scaled
4538,Magic Lip Gloss,KVD Beauty,Lipstick,32.03,3.8,8489,19,16,-1.190647508718109,0.6829453582377041
4539,Super BB Cream,Huda Beauty,Lipstick,74.83,3.8,3229,15,16,-0.13128448356576544,0.6829453582377041
4540,Super Concealer,Milk Makeup,Lipstick,102.52,3.8,9304,24,16,0.5540837913517203,0.6829453582377041
4541,Divine Moisturizer,Tarte,Moisturizer,110.56,3.8,5194,35,19,0.7530856306560392,0.6829453582377041
4542,Magic Mascara,NARS,Lipstick,31.67,3.8,6997,26,16,-1.1995580388362128,0.6829453582377041
4543,Magic Lipstick,Shiseido,Highlighter,26.92,3.8,1600,33,13,-1.3171275334500827,0.6829453582377041
4544,Perfect BB Cream,Becca,Lipstick,136.29,3.8,9960,1,16,1.3899410193749595,0.6829453582377041
4545,Super Makeup Remover,Anastasia Beverly Hills,Lipstick,100.47,3.8,9994,0,16,0.5033432726236292,0.6829453582377041
4546,Divine Powder,Drunk Elephant,Bronzer,91.67,3.8,9013,9,2,0.2855303141810913,0.6829453582377041
4547,Ultra Exfoliator,Becca,Bronzer,42.19,3.8,5541,1,2,-0.9391725476071788,0.6829453582377041
4548,Perfect Exfoliator,Rare Beauty,Highlighter,63.96,3.8,7508,32,13,-0.4003329901874003,0.6829453582377041
4549,Divine CC Cream,Glossier,Setting Spray,75.72,3.8,6670,13,23,-0.10925567299600876,0.6829453582377041
4550,Magic Blush,Huda Beauty,Makeup Remover,130.73,3.8,2266,15,17,1.2523228319953559,0.6829453582377041
4551,Divine Concealer,Shiseido,Bronzer,106.38,3.8,7562,33,2,0.6496244753958336,0.6829453582377041
4552,Divine Lip Liner,Clinique,Cleanser,31.04,3.8,1125,6,4,-1.2151514665428944,0.6829453582377041
4553,Magic Moisturizer,Juvia’s Place,Setting Spray,47.09,3.8,6813,18,23,-0.8178903321107656,0.6829453582377041
4554,Ultra Eyeliner,Clinique,Cleanser,25.64,3.8,1856,6,4,-1.348809418314452,0.6829453582377041
4555,Divine Setting Spray,Charlotte Tilbury,Concealer,134.56,3.8,650,5,5,1.3471209718629609,0.6829453582377041
4556,Super Bronzer,Kylie Cosmetics,Contour,35.19,3.8,3738,21,6,-1.1124328554591976,0.6829453582377041
4557,Divine Mascara,Shiseido,Face Mask,121.14,3.8,3032,33,10,1.0149562102380905,0.6829453582377041
4558,Super Blush,NARS,Highlighter,14.52,3.8,6198,26,13,-1.624045793073659,0.6829453582377041
4559,Ultra CC Cream,KVD Beauty,Bronzer,31.01,3.8,9772,19,2,-1.215894010719403,0.6829453582377041
4560,Ultra Setting Spray,Hourglass,Makeup Remover,106.82,3.8,8063,14,17,0.6605151233179604,0.6829453582377041
4561,Perfect Mascara,Yves Saint Laurent,Foundation,23.14,3.8,2893,39,12,-1.4106880996901727,0.6829453582377041
4562,Divine Makeup Remover,Shiseido,Eyeliner,145.34,3.8,6851,33,9,1.6139418459550698,0.6829453582377041
4563,Ultra Lip Liner,IT Cosmetics,Mascara,55.07,3.8,1723,16,18,-0.6203735811594642,0.6829453582377041
4564,Divine Powder,Ilia Beauty,Highlighter,135.86,3.8,7444,17,13,1.379297886178336,0.6829453582377041
4565,Divine Eye Shadow,Tarte,Face Oil,98.54,3.8,5718,35,11,0.4555729306015727,0.6829453582377041
4566,Ultra Cleanser,Morphe,Eye Shadow,109.03,3.8,7214,25,8,0.7152158776540979,0.6829453582377041
4567,Perfect Cleanser,Clinique,Powder,136.43,3.8,5230,6,20,1.3934062255320003,0.6829453582377041
4568,Magic CC Cream,Danessa Myricks,Eyeliner,15.76,3.8,9386,8,9,-1.593353967111301,0.6829453582377041
4569,Perfect Eyeliner,Make Up For Ever,Cleanser,104.85,3.8,6361,23,4,0.6117547223938923,0.6829453582377041
4570,Super CC Cream,Ilia Beauty,Foundation,52.82,3.8,1954,17,12,-0.6760643943976131,0.6829453582377041
4571,Super Contour,Bite Beauty,Exfoliator,77.93,3.8,1906,2,7,-0.05455491865987119,0.6829453582377041
4572,Magic Concealer,Danessa Myricks,BB Cream,95.51,3.8,7583,8,0,0.38057596877419886,0.6829453582377041
4573,Super Face Mask,Drunk Elephant,Lip Gloss,14.71,3.8,6652,9,14,-1.6193430132891042,0.6829453582377041
4574,Magic Powder,Anastasia Beverly Hills,Cleanser,28.17,3.8,4257,0,4,-1.286188192762222,0.6829453582377041
4575,Ultra Eyeliner,Danessa Myricks,Concealer,12.0,3.8,70,8,5,-1.6864195039003855,0.6829453582377041
4576,Perfect Face Mask,Bourjois,CC Cream,77.45,3.8,2839,4,3,-0.06643562548400972,0.6829453582377041
4577,Divine Bronzer,Yves Saint Laurent,Foundation,10.65,3.8,1408,39,12,-1.7198339918432748,0.6829453582377041
4578,Divine Powder,Patrick Ta,Face Oil,121.24,3.8,8665,29,11,1.017431357493119,0.6829453582377041
4579,Magic Concealer,Charlotte Tilbury,Makeup Remover,90.06,3.8,1017,5,17,0.24568044337512698,0.6829453582377041
4580,Ultra Face Oil,Sisley,Exfoliator,69.17,3.8,5323,34,7,-0.2713778182003977,0.6829453582377041
4581,Perfect BB Cream,Becca,Face Oil,95.13,3.8,731,1,11,0.37117040920508904,0.6829453582377041
4582,Ultra Serum,Pat McGrath Labs,Lip Liner,74.46,3.8,2638,28,15,-0.14044252840937227,0.6829453582377041
4583,Divine Lip Liner,IT Cosmetics,Cleanser,39.3,3.8,9648,16,4,-1.0107043032775123,0.6829453582377041
4584,Perfect Setting Spray,KVD Beauty,Face Oil,131.03,3.8,8859,19,11,1.2597482737604426,0.6829453582377041
4585,Super BB Cream,Bite Beauty,Lip Gloss,50.18,3.8,942,2,14,-0.7414082819303744,0.6829453582377041
4586,Super Eyeliner,Kiehl’s,Exfoliator,21.0,3.8,4179,20,7,-1.46365625094779,0.6829453582377041
4587,Perfect Eyeliner,Milk Makeup,Serum,49.98,3.8,5457,24,22,-0.7463585764404322,0.6829453582377041
4588,Divine Cleanser,Yves Saint Laurent,Contour,83.27,3.8,3667,39,6,0.0776179447586686,0.6829453582377041
4589,Ultra Concealer,Clinique,Mascara,100.18,3.8,5312,6,18,0.49616534558404574,0.6829453582377041
4590,Perfect Contour,Danessa Myricks,Foundation,71.14,3.8,7748,8,12,-0.22261741727632958,0.6829453582377041
4591,Ultra Lip Gloss,Milk Makeup,Serum,57.11,3.8,3900,24,22,-0.5698805771568759,0.6829453582377041
4592,Super Highlighter,Natasha Denona,Exfoliator,100.41,3.8,9081,27,7,0.5018581842706118,0.6829453582377041
4593,Magic Contour,Shiseido,Bronzer,147.36,3.8,79,33,2,1.6639398205066527,0.6829453582377041
4594,Ultra BB Cream,Fenty Beauty,Powder,132.6,3.8,4968,12,20,1.2986080856643953,0.6829453582377041
4595,Ultra Setting Spray,ColourPop,BB Cream,117.18,3.8,1140,7,0,0.9169403789389485,0.6829453582377041
4596,Super Contour,Clinique,Lip Gloss,87.51,3.8,6616,6,14,0.18256418837189164,0.6829453582377041
4597,Magic Serum,Anastasia Beverly Hills,Serum,132.56,3.8,3091,0,22,1.297618026762384,0.6829453582377041
4598,Divine Setting Spray,Too Faced,Face Mask,139.36,3.8,4580,37,10,1.4659280401043455,0.6829453582377041
4599,Divine Highlighter,ColourPop,CC Cream,25.55,3.8,4633,7,3,-1.3510370508439777,0.6829453582377041
4600,Magic Makeup Remover,Pat McGrath Labs,Concealer,68.32,3.8,8522,28,5,-0.2924165698681431,0.6829453582377041
4601,Divine CC Cream,Urban Decay,Powder,84.42,3.8,8179,38,20,0.1060821381915004,0.6829453582377041
4602,Magic Setting Spray,IT Cosmetics,Highlighter,47.99,3.8,4319,16,13,-0.795614006815506,0.6829453582377041
4603,Super Cleanser,Rare Beauty,Moisturizer,87.44,3.8,9137,32,19,0.18083158529337126,0.6829453582377041
4604,Magic Makeup Remover,Milk Makeup,Contour,28.5,3.8,6242,24,6,-1.278020206820627,0.6829453582377041
4605,Magic Serum,Milk Makeup,Primer,133.0,3.8,3438,24,21,1.308508674684511,0.6829453582377041
4606,Super Foundation,Urban Decay,Highlighter,145.28,3.8,8976,38,13,1.6124567576020525,0.6829453582377041
4607,Divine Lip Gloss,Hourglass,Serum,111.63,3.8,7269,14,22,0.7795697062848477,0.6829453582377041
4608,Super Setting Spray,Urban Decay,Mascara,109.31,3.8,7390,38,18,0.7221462899681788,0.6829453582377041
4609,Perfect Face Mask,NARS,Foundation,122.51,3.8,7948,26,12,1.0488657276319857,0.6829453582377041
4610,Ultra Lip Gloss,Becca,Lip Liner,53.49,3.8,6795,1,15,-0.6594809077889198,0.6829453582377041
4611,Perfect Lipstick,Yves Saint Laurent,Contour,141.76,3.8,3305,39,6,1.525331574225037,0.6829453582377041
4612,Divine Highlighter,Charlotte Tilbury,Serum,97.59,3.8,4078,5,22,0.43205903167879867,0.6829453582377041
4613,Magic Primer,Clinique,Lip Gloss,52.25,3.8,6807,6,14,-0.6901727337512775,0.6829453582377041
4614,Divine Foundation,Hourglass,Blush,30.75,3.8,1819,14,1,-1.2223293935824782,0.6829453582377041
4615,Magic Lip Liner,Morphe,Cleanser,85.15,3.8,5519,25,4,0.12415071315321104,0.6829453582377041
4616,Super Foundation,Farsali,BB Cream,94.54,3.8,3179,11,0,0.35656704040041914,0.6829453582377041
4617,Ultra Blush,Make Up For Ever,Contour,26.47,3.8,8164,23,6,-1.3282656960977124,0.6829453582377041
4618,Super Lip Gloss,Make Up For Ever,Face Oil,133.5,3.8,9662,23,11,1.3208844109596551,0.6829453582377041
4619,Magic Contour,Pat McGrath Labs,Mascara,53.23,3.8,4387,28,18,-0.665916290651995,0.6829453582377041
4620,Magic Exfoliator,Tatcha,Primer,105.6,3.8,7539,36,21,0.6303183268066085,0.6829453582377041
4621,Magic Eyeliner,Laura Mercier,Powder,29.55,3.8,1626,22,20,-1.2520311606428243,0.6829453582377041
4622,Divine Highlighter,ColourPop,Mascara,64.98,3.8,6819,7,18,-0.37508648818610607,0.6829453582377041
4623,Perfect Mascara,Huda Beauty,Blush,18.78,3.8,1849,15,1,-1.5186045200094302,0.6829453582377041
4624,Super Setting Spray,Danessa Myricks,Cleanser,50.0,3.8,5646,8,4,-0.7458635469894264,0.6829453582377041
4625,Magic Face Mask,Yves Saint Laurent,Highlighter,63.92,3.8,5817,39,13,-0.4013230490894118,0.6829453582377041
4626,Magic Primer,Charlotte Tilbury,Lip Liner,149.08,3.8,8757,5,15,1.7065123532931485,0.6829453582377041
4627,Magic Contour,Kylie Cosmetics,Lip Liner,147.76,3.8,6030,21,15,1.6738404095267674,0.6829453582377041
4628,Perfect Face Mask,Perricone MD,Serum,76.79,3.8,5506,30,22,-0.08277159736719998,0.6829453582377041
4629,Perfect Concealer,Laura Mercier,Eyeliner,56.72,3.8,8256,22,9,-0.5795336514514884,0.6829453582377041
4630,Perfect Powder,Fenty Beauty,Foundation,100.7,3.8,7715,12,12,0.5090361113101955,0.6829453582377041
4631,Magic BB Cream,E.l.f.,Mascara,16.4,3.8,9712,10,18,-1.5775130246791167,0.6829453582377041
4632,Super BB Cream,Danessa Myricks,Exfoliator,127.91,3.8,8382,8,7,1.1825236794035427,0.6829453582377041
4633,Ultra BB Cream,Urban Decay,Exfoliator,17.67,3.8,3824,38,7,-1.5460786545402503,0.6829453582377041
4634,Super Cleanser,Rare Beauty,Highlighter,86.47,3.8,7269,32,13,0.15682265691959155,0.6829453582377041
4635,Super Eye Shadow,Ilia Beauty,Setting Spray,29.31,3.8,1135,17,23,-1.2579715140548933,0.6829453582377041
4636,Super Blush,Milk Makeup,Lip Liner,69.13,3.8,7873,24,15,-0.2723678771024094,0.6829453582377041
4637,Divine Concealer,Anastasia Beverly Hills,Highlighter,113.97,3.8,8720,0,13,0.8374881520525226,0.6829453582377041
4638,Magic Eye Shadow,Clinique,Setting Spray,133.54,3.8,8325,6,23,1.3218744698616665,0.6829453582377041
4639,Magic Eye Shadow,Fenty Beauty,Cleanser,129.58,3.8,5525,12,4,1.2238586385625247,0.6829453582377041
4640,Ultra Lipstick,Juvia’s Place,Mascara,93.32,3.8,935,18,18,0.32637024388906694,0.6829453582377041
4641,Divine Mascara,Clinique,Blush,132.22,3.8,9722,6,1,1.289202526095286,0.6829453582377041
4642,Ultra Setting Spray,Kiehl’s,Eye Shadow,142.22,3.8,5619,20,8,1.53671725159817,0.6829453582377041
4643,Divine Foundation,Bite Beauty,Mascara,51.47,3.8,6533,2,18,-0.7094788823405025,0.6829453582377041
4644,Perfect Exfoliator,NARS,Face Mask,120.26,3.8,2611,26,10,0.9931749143938368,0.6829453582377041
4645,Ultra Primer,KVD Beauty,Eye Shadow,148.34,3.8,4814,19,8,1.688196263605935,0.6829453582377041
4646,Perfect Lip Liner,Make Up For Ever,Exfoliator,38.06,3.8,1928,23,7,-1.04139612923987,0.6829453582377041
4647,Magic Contour,Make Up For Ever,Serum,117.85,3.8,8369,23,22,0.9335238655476414,0.6829453582377041
4648,Super Contour,Hourglass,Exfoliator,69.5,3.8,7364,14,7,-0.26320983225880257,0.6829453582377041
4649,Super Contour,Fenty Beauty,Concealer,73.91,3.8,2505,12,5,-0.15405583831203082,0.6829453582377041
4650,Super Highlighter,NARS,CC Cream,122.88,3.8,9089,26,3,1.058023772475592,0.6829453582377041
4651,Perfect Eye Shadow,Glossier,Contour,84.3,3.8,8880,13,6,0.10311196148546568,0.6829453582377041
4652,Super Eyeliner,Tatcha,Lip Gloss,81.2,3.8,9054,36,14,0.02638239657957178,0.6829453582377041
4653,Ultra Moisturizer,Rare Beauty,CC Cream,28.91,3.8,8665,32,3,-1.2678721030750089,0.6829453582377041
4654,Super Face Oil,Ilia Beauty,Blush,146.53,3.8,5135,17,1,1.643396098289913,0.6829453582377041
4655,Super Powder,Bobby Brown,Cleanser,120.98,3.8,6823,3,4,1.0109959746300443,0.6829453582377041
4656,Ultra Bronzer,Tatcha,Highlighter,82.1,3.8,7955,36,13,0.048658721874831126,0.6829453582377041
4657,Magic Moisturizer,Shiseido,Concealer,50.04,3.8,5469,33,5,-0.7448734880874148,0.6829453582377041
4658,Super BB Cream,Pat McGrath Labs,Cleanser,95.04,3.8,5822,28,4,0.3689427766755633,0.6829453582377041
4659,Magic Setting Spray,Make Up For Ever,BB Cream,26.98,3.8,8161,23,0,-1.3156424450970652,0.6829453582377041
4660,Perfect Highlighter,Rare Beauty,Contour,122.28,3.8,3959,32,6,1.0431728889454193,0.6829453582377041
4661,Perfect Concealer,Yves Saint Laurent,Face Oil,116.97,3.8,2915,39,11,0.9117425697033877,0.6829453582377041
4662,Ultra Powder,IT Cosmetics,Eye Shadow,121.01,3.8,2260,16,8,1.011738518806553,0.6829453582377041
4663,Ultra Eyeliner,Tatcha,Bronzer,37.6,3.8,9133,36,2,-1.0527818066130026,0.6829453582377041
4664,Divine Serum,Kylie Cosmetics,Lip Liner,143.48,3.8,8015,21,15,1.567904107011533,0.6829453582377041
4665,Divine Face Mask,Kiehl’s,Powder,142.1,3.8,1295,20,20,1.5337470748921351,0.6829453582377041
4666,Super Serum,IT Cosmetics,Setting Spray,114.59,3.8,9456,16,23,0.8528340650337015,0.6829453582377041
4667,Super Mascara,Yves Saint Laurent,Highlighter,119.58,3.8,5978,39,13,0.9763439130596405,0.6829453582377041
4668,Magic Foundation,Becca,Exfoliator,146.17,3.8,4236,1,7,1.6344855681718087,0.6829453582377041
4669,Super Lipstick,Clinique,Mascara,86.37,3.8,1913,6,18,0.15434750966456284,0.6829453582377041
4670,Magic Foundation,Fenty Beauty,Face Mask,102.88,3.8,7363,12,10,0.5629943214698241,0.6829453582377041
4671,Magic Setting Spray,Laura Mercier,Makeup Remover,136.95,3.8,469,22,17,1.4062769912581496,0.6829453582377041
4672,Ultra CC Cream,Tatcha,Setting Spray,105.86,3.8,7886,36,23,0.6367537096696837,0.6829453582377041
4673,Perfect Moisturizer,Ilia Beauty,Concealer,13.48,3.8,7598,17,5,-1.6497873245259587,0.6829453582377041
4674,Super Eyeliner,Tatcha,Blush,50.16,3.8,5232,36,1,-0.7419033113813803,0.6829453582377041
4675,Perfect Lip Gloss,Charlotte Tilbury,Lip Gloss,36.48,3.8,8060,5,14,-1.0805034558693256,0.6829453582377041
4676,Divine Face Oil,Glossier,Setting Spray,35.1,3.8,8927,13,23,-1.1146604879887234,0.6829453582377041
4677,Ultra BB Cream,Rare Beauty,Face Oil,11.07,3.8,6881,32,11,-1.7094383733721537,0.6829453582377041
4678,Magic Bronzer,Rare Beauty,Face Oil,73.86,3.8,5016,32,11,-0.15529341193954516,0.6829453582377041
4679,Ultra Lipstick,Morphe,Face Oil,37.1,3.8,8902,25,11,-1.0651575428881468,0.6829453582377041
4680,Divine Serum,Drunk Elephant,Bronzer,96.98,3.8,1555,9,2,0.4169606334231228,0.6829453582377041
4681,Super Powder,Morphe,Blush,148.84,3.8,6640,25,1,1.700571999881079,0.6829453582377041
4682,Perfect Blush,Bobby Brown,Cleanser,46.74,3.8,2847,3,4,-0.8265533475033665,0.6829453582377041
4683,Magic BB Cream,Perricone MD,CC Cream,11.18,3.8,3541,30,3,-1.7067157113916223,0.6829453582377041
4684,Perfect Lip Liner,Bite Beauty,Eyeliner,61.89,3.8,9354,2,9,-0.4515685383664973,0.6829453582377041
4685,Magic Face Mask,Danessa Myricks,CC Cream,107.84,3.8,5742,8,3,0.6857616253192548,0.6829453582377041
4686,Divine Lip Liner,Sisley,Makeup Remover,46.53,3.8,9324,34,17,-0.8317511567389271,0.6829453582377041
4687,Magic Lip Liner,KVD Beauty,Lip Liner,45.84,3.8,6243,19,15,-0.8488296727986261,0.6829453582377041
4688,Magic Face Oil,Milk Makeup,Makeup Remover,88.55,3.8,8912,24,17,0.20830571982419138,0.6829453582377041
4689,Perfect Contour,Farsali,Serum,84.78,3.8,5892,11,22,0.11499266830960421,0.6829453582377041
4690,Ultra Blush,Perricone MD,Powder,56.43,3.8,6753,30,20,-0.586711578491072,0.6829453582377041
4691,Super Foundation,Glossier,Moisturizer,87.85,3.8,6421,13,19,0.19097968903898943,0.6829453582377041
4692,Super Blush,Charlotte Tilbury,Face Mask,114.91,3.8,4714,5,10,0.8607545362497936,0.6829453582377041
4693,Divine Face Oil,Natasha Denona,BB Cream,80.4,3.8,8180,27,0,0.00658121853934113,0.6829453582377041
4694,Divine CC Cream,Sisley,CC Cream,114.03,3.8,5853,34,3,0.8389732404055399,0.6829453582377041
4695,Magic Exfoliator,Farsali,Makeup Remover,121.28,3.8,64,11,17,1.0184214163951308,0.6829453582377041
4696,Divine Mascara,Yves Saint Laurent,Mascara,15.88,3.8,942,39,18,-1.5903837904052667,0.6829453582377041
4697,Super Bronzer,Tatcha,Moisturizer,105.96,3.8,6894,36,19,0.6392288569247123,0.6829453582377041
4698,Super Serum,Juvia’s Place,Face Oil,94.57,3.8,1007,18,11,0.35730958457692746,0.6829453582377041
4699,Perfect CC Cream,Bobby Brown,Concealer,50.16,3.8,7456,3,5,-0.7419033113813803,0.6829453582377041
4700,Super Mascara,Kiehl’s,Lip Liner,103.25,3.8,7683,20,15,0.5721523663134309,0.6829453582377041
4701,Ultra Bronzer,Farsali,Serum,34.03,3.8,1692,11,22,-1.1411445636175321,0.6829453582377041
4702,Magic Contour,Perricone MD,Eye Shadow,40.39,3.8,652,30,8,-0.9837251981976979,0.6829453582377041
4703,Perfect Eye Shadow,Tarte,Serum,143.32,3.8,3163,35,22,1.563943871403487,0.6829453582377041
4704,Super Concealer,KVD Beauty,Face Mask,47.45,3.8,8217,19,10,-0.8089798019926617,0.6829453582377041
4705,Divine CC Cream,Yves Saint Laurent,Face Oil,50.71,3.8,6656,39,11,-0.7282900014787216,0.6829453582377041
4706,Magic Foundation,Becca,Serum,52.53,3.8,1292,1,22,-0.6832423214371967,0.6829453582377041
4707,Perfect Moisturizer,ColourPop,BB Cream,13.54,3.8,6406,7,0,-1.6483022361729414,0.6829453582377041
4708,Perfect Exfoliator,Bourjois,Mascara,120.84,3.8,4799,4,18,1.007530768473004,0.6829453582377041
4709,Divine Lipstick,Morphe,Foundation,92.68,3.8,1605,25,12,0.31052930145688273,0.6829453582377041
4710,Perfect Lip Liner,Fenty Beauty,Bronzer,11.0,3.8,6519,12,2,-1.711170976450674,0.6829453582377041
4711,Perfect Eyeliner,Milk Makeup,Moisturizer,103.36,3.8,8446,24,19,0.5748750282939626,0.6829453582377041
4712,Magic Eyeliner,Ilia Beauty,Lip Liner,32.51,3.8,7778,17,15,-1.1787668018939705,0.6829453582377041
4713,Super Eye Shadow,Tatcha,Contour,142.67,3.8,897,36,6,1.5478554142457994,0.6829453582377041
4714,Super Eye Shadow,Clinique,Eyeliner,51.16,3.8,7553,6,9,-0.7171518388310919,0.6829453582377041
4715,Perfect Contour,Glossier,Primer,75.73,3.8,2794,13,21,-0.10900815827050574,0.6829453582377041
4716,Magic Bronzer,Drunk Elephant,Concealer,70.77,3.8,2174,9,5,-0.2317754621199364,0.6829453582377041
4717,Super Eye Shadow,Shiseido,Blush,121.19,3.8,7218,33,1,1.0161937838656048,0.6829453582377041
4718,Divine Eyeliner,Farsali,Moisturizer,72.9,3.8,3757,11,19,-0.17905482558782188,0.6829453582377041
4719,Ultra Concealer,Anastasia Beverly Hills,Setting Spray,78.26,3.8,1400,0,23,-0.04638693271827606,0.6829453582377041
4720,Perfect Moisturizer,ColourPop,Concealer,145.28,3.8,8240,7,5,1.6124567576020525,0.6829453582377041
4721,Divine CC Cream,Rare Beauty,Primer,38.05,3.8,6909,32,21,-1.041643643965373,0.6829453582377041
4722,Perfect Foundation,Charlotte Tilbury,Foundation,105.93,3.8,6749,5,12,0.638486312748204,0.6829453582377041
4723,Perfect Bronzer,Rare Beauty,Exfoliator,143.51,3.8,7257,32,7,1.5686466511880417,0.6829453582377041
4724,Perfect Highlighter,Fenty Beauty,Concealer,47.73,3.8,7060,12,5,-0.8020493896785811,0.6829453582377041
4725,Perfect Mascara,Anastasia Beverly Hills,Lip Liner,90.21,3.8,5790,0,15,0.24939316425767005,0.6829453582377041
4726,Perfect Setting Spray,Urban Decay,Primer,105.79,3.8,9244,38,21,0.6350211065911636,0.6829453582377041
4727,Magic Moisturizer,Danessa Myricks,Face Oil,131.18,3.8,1811,8,11,1.2634609946429862,0.6829453582377041
4728,Divine Powder,Milk Makeup,Lip Liner,127.94,3.8,3025,24,15,1.1832662235800515,0.6829453582377041
4729,Ultra Lip Gloss,Ilia Beauty,Face Mask,105.26,3.8,5233,17,10,0.6219028261395108,0.6829453582377041
4730,Perfect Lip Liner,Urban Decay,Eyeliner,119.6,3.8,634,38,9,0.9768389425106462,0.6829453582377041
4731,Perfect Face Mask,Glossier,Concealer,81.95,3.8,6882,13,5,0.04494600099228808,0.6829453582377041
4732,Magic Lip Liner,IT Cosmetics,Blush,86.83,3.8,3672,16,1,0.16573318703769535,0.6829453582377041
4733,Magic Exfoliator,Patrick Ta,Moisturizer,100.42,3.8,3470,29,19,0.5021056989961148,0.6829453582377041
4734,Perfect Lipstick,Juvia’s Place,Concealer,92.67,3.8,5684,18,5,0.3102817867313797,0.6829453582377041
4735,Ultra Contour,Bobby Brown,Concealer,66.49,3.8,835,3,5,-0.3377117646351708,0.6829453582377041
4736,Divine Face Mask,Make Up For Ever,Face Oil,78.78,3.8,6513,23,11,-0.033516166992126194,0.6829453582377041
4737,Divine Serum,NARS,Serum,107.58,3.8,438,26,22,0.6793262424561797,0.6829453582377041
4738,Magic Face Oil,Shiseido,Eye Shadow,106.06,3.8,2255,33,8,0.6417040041797414,0.6829453582377041
4739,Super Primer,ColourPop,Highlighter,45.66,3.8,4838,7,13,-0.8532849378576781,0.6829453582377041
4740,Perfect Lipstick,Anastasia Beverly Hills,Makeup Remover,140.39,3.8,7478,0,17,1.4914220568311418,0.6829453582377041
4741,Super Mascara,Farsali,Mascara,147.8,3.8,4442,11,18,1.6748304684287794,0.6829453582377041
4742,Divine Foundation,Laura Mercier,Bronzer,47.02,3.8,8830,22,2,-0.8196229351892858,0.6829453582377041
4743,Ultra Bronzer,Too Faced,Lip Liner,35.0,3.8,5234,37,15,-1.1171356352437525,0.6829453582377041
