Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Magic Serum,Hourglass,Highlighter,Monthly,61.91,4.6,5565,200ml,Oily,Female,Bottle,Hyaluronic Acid,TRUE,Japan,1485
Perfect Setting Spray,E.l.f.,Face Mask,Daily,106.65,4.6,67,30ml,Combination,Male,Tube,Retinol,FALSE,Italy,1486
Divine Primer,Kiehl’s,Foundation,Daily,97.13,4.6,3680,100ml,Sensitive,Male,Compact,Glycerin,FALSE,France,1487
Divine Bronzer,Natasha Denona,Powder,Monthly,48.36,4.6,6268,30ml,Combination,Unisex,Tube,Glycerin,FALSE,South Korea,1488
Perfect BB Cream,Drunk Elephant,Blush,Weekly,45.97,4.6,5009,150ml,Oily,Unisex,Jar,Vitamin C,TRUE,UK,1489
Ultra Cleanser,Bite Beauty,Highlighter,Occasional,121.18,4.6,5775,250ml,Combination,Unisex,Tube,Salicylic Acid,TRUE,Germany,1490
Divine Cleanser,Farsali,Setting Spray,Weekly,86.55,4.6,6699,50ml,Sensitive,Unisex,Bottle,Aloe Vera,FALSE,Australia,1491
Super Makeup Remover,Natasha Denona,Mascara,Daily,85.57,4.6,876,250ml,Dry,Unisex,Bottle,Aloe Vera,TRUE,South Korea,1492
Super Lip Gloss,Urban Decay,Powder,Occasional,145.33,4.6,5454,200ml,Oily,Female,Compact,Salicylic Acid,FALSE,USA,1493
Perfect Primer,Fenty Beauty,Blush,Occasional,148.5,4.6,108,50ml,Normal,Unisex,Stick,Retinol,FALSE,USA,1494
Perfect Setting Spray,Bobby Brown,Bronzer,Daily,142.17,4.6,9381,200ml,Dry,Female,Tube,Salicylic Acid,TRUE,France,1495
Ultra Moisturizer,Anastasia Beverly Hills,Eyeliner,Occasional,146.29,4.6,3802,200ml,Sensitive,Unisex,Jar,Shea Butter,TRUE,Japan,1496
Divine Contour,Laura Mercier,Face Oil,Monthly,73.82,4.6,945,50ml,Combination,Unisex,Stick,Glycerin,FALSE,UK,1497
Divine Foundation,Bite Beauty,Foundation,Weekly,84.41,4.6,232,100ml,Sensitive,Female,Tube,Glycerin,TRUE,Australia,1498
Magic Foundation,Pat McGrath Labs,BB Cream,Monthly,44.64,4.6,2168,50ml,Dry,Unisex,Bottle,Retinol,FALSE,Italy,1499
Perfect Mascara,Tarte,Serum,Weekly,111.8,4.6,8429,200ml,Dry,Male,Spray,Salicylic Acid,FALSE,Italy,1500
Magic Makeup Remover,Patrick Ta,Eyeliner,Weekly,112.44,4.6,2560,200ml,Combination,Male,Jar,Aloe Vera,FALSE,South Korea,1501
Divine Lipstick,RMS Beauty,Concealer,Occasional,129.57,4.6,7894,200ml,Dry,Female,Tube,Hyaluronic Acid,TRUE,Japan,1502
Super Moisturizer,Urban Decay,Makeup Remover,Monthly,43.3,4.6,4489,150ml,Oily,Unisex,Tube,Retinol,FALSE,USA,1503
Ultra Concealer,RMS Beauty,Highlighter,Monthly,37.31,4.6,5815,50ml,Combination,Female,Bottle,Salicylic Acid,TRUE,USA,1504
Perfect Eye Shadow,Kiehl’s,Moisturizer,Weekly,131.48,4.6,9077,100ml,Oily,Female,Spray,Glycerin,TRUE,Australia,1505
Divine Lip Gloss,Perricone MD,Cleanser,Weekly,43.46,4.6,638,250ml,Combination,Unisex,Stick,Aloe Vera,FALSE,Australia,1506
Super Blush,Kiehl’s,Exfoliator,Occasional,73.27,4.6,8280,200ml,Dry,Unisex,Spray,Shea Butter,FALSE,UK,1507
Ultra BB Cream,Urban Decay,Moisturizer,Occasional,98.8,4.6,9134,250ml,Normal,Female,Jar,Aloe Vera,FALSE,Germany,1508
Magic Concealer,Laura Mercier,Lip Gloss,Monthly,37.65,4.6,6612,50ml,Normal,Unisex,Spray,Shea Butter,FALSE,USA,1509
Perfect Contour,RMS Beauty,Eyeliner,Weekly,86.58,4.6,5899,150ml,Dry,Unisex,Stick,Shea Butter,FALSE,Germany,1510
Super Face Oil,Urban Decay,Contour,Monthly,81.27,4.6,8307,200ml,Combination,Female,Compact,Retinol,TRUE,Australia,1511
Ultra Moisturizer,Pat McGrath Labs,Serum,Monthly,95.54,4.6,7510,50ml,Oily,Male,Spray,Shea Butter,TRUE,USA,1512
Super Cleanser,Kiehl’s,Face Mask,Daily,16.08,4.6,4308,150ml,Combination,Unisex,Spray,Salicylic Acid,TRUE,South Korea,1513
Perfect Contour,KVD Beauty,Face Mask,Occasional,109.66,4.6,7507,200ml,Sensitive,Female,Spray,Salicylic Acid,FALSE,South Korea,1514
Ultra Bronzer,Kiehl’s,Makeup Remover,Monthly,67.27,4.6,1347,250ml,Oily,Female,Stick,Vitamin C,TRUE,Australia,1515
Perfect Foundation,Glossier,BB Cream,Monthly,119.6,4.6,2284,100ml,Normal,Female,Stick,Salicylic Acid,TRUE,Germany,1516
Super Lipstick,Anastasia Beverly Hills,Face Oil,Monthly,145.82,4.6,8192,100ml,Combination,Unisex,Compact,Retinol,FALSE,South Korea,1517
Perfect Exfoliator,Clinique,Moisturizer,Monthly,59.27,4.6,8522,30ml,Oily,Male,Spray,Glycerin,TRUE,Italy,1518
Perfect Blush,Glossier,Eye Shadow,Monthly,48.98,4.6,4684,200ml,Dry,Male,Bottle,Glycerin,TRUE,Italy,1519
Ultra Eye Shadow,Shiseido,Contour,Weekly,103.32,4.6,5666,50ml,Combination,Unisex,Compact,Salicylic Acid,FALSE,USA,1520
Perfect Powder,KVD Beauty,CC Cream,Weekly,33.34,4.6,4285,150ml,Combination,Unisex,Jar,Vitamin C,FALSE,Japan,1521
Magic Lip Liner,NARS,Setting Spray,Occasional,10.61,4.6,1904,100ml,Sensitive,Male,Tube,Shea Butter,FALSE,South Korea,1522
Divine Blush,Tatcha,Cleanser,Monthly,21.93,4.6,3844,30ml,Oily,Male,Compact,Hyaluronic Acid,FALSE,USA,1523
Divine Exfoliator,KVD Beauty,Exfoliator,Monthly,141.01,4.6,8472,100ml,Combination,Male,Bottle,Retinol,FALSE,Australia,1524
Super Eye Shadow,Juvia’s Place,Serum,Weekly,120.46,4.6,5446,250ml,Sensitive,Unisex,Spray,Aloe Vera,TRUE,France,1525
Super Powder,Laura Mercier,CC Cream,Monthly,86.77,4.6,2264,250ml,Combination,Female,Spray,Salicylic Acid,TRUE,France,1526
Perfect Lip Gloss,Ilia Beauty,Contour,Monthly,57.01,4.6,3585,250ml,Oily,Male,Stick,Salicylic Acid,FALSE,Germany,1527
Ultra Mascara,Rare Beauty,Exfoliator,Daily,85.93,4.6,1126,250ml,Dry,Unisex,Jar,Retinol,FALSE,UK,1528
Perfect CC Cream,Tarte,Primer,Daily,137.91,4.6,9185,50ml,Normal,Unisex,Bottle,Retinol,FALSE,Australia,1529
Perfect Cleanser,Tarte,Bronzer,Occasional,123.32,4.6,9836,250ml,Oily,Female,Stick,Aloe Vera,TRUE,Australia,1530
Magic Setting Spray,Clinique,Face Oil,Monthly,20.02,4.6,9330,150ml,Combination,Unisex,Tube,Salicylic Acid,FALSE,UK,1531
Ultra Cleanser,Drunk Elephant,Powder,Monthly,144.76,4.6,8131,150ml,Sensitive,Female,Bottle,Aloe Vera,FALSE,France,1532
Ultra Highlighter,NARS,CC Cream,Occasional,23.49,4.6,8260,50ml,Normal,Female,Tube,Glycerin,TRUE,France,1533
Super Foundation,Clinique,Concealer,Monthly,40.94,4.6,440,250ml,Normal,Female,Compact,Salicylic Acid,TRUE,USA,1534
Perfect Serum,Sisley,Makeup Remover,Monthly,105.22,4.6,3843,250ml,Dry,Female,Spray,Glycerin,TRUE,Germany,1535
Magic Serum,Bourjois,Powder,Monthly,72.11,4.6,9249,150ml,Oily,Female,Compact,Vitamin C,TRUE,Japan,1536
Ultra Contour,Ilia Beauty,Blush,Monthly,127.99,4.6,1563,30ml,Sensitive,Male,Bottle,Salicylic Acid,FALSE,South Korea,1537
Ultra Eye Shadow,Morphe,Primer,Occasional,84.05,4.6,8262,30ml,Combination,Male,Tube,Salicylic Acid,FALSE,Japan,1538
Perfect BB Cream,Bite Beauty,Blush,Daily,119.95,4.6,8505,250ml,Sensitive,Unisex,Compact,Shea Butter,FALSE,South Korea,1539
Magic CC Cream,Bite Beauty,Contour,Monthly,64.28,4.6,8163,250ml,Normal,Female,Stick,Salicylic Acid,FALSE,Italy,1540
Ultra Concealer,Glossier,Lip Gloss,Weekly,48.24,4.6,5866,100ml,Oily,Unisex,Tube,Shea Butter,TRUE,Germany,1541
Ultra Moisturizer,E.l.f.,Face Oil,Weekly,112.81,4.6,4651,50ml,Dry,Unisex,Jar,Shea Butter,TRUE,Japan,1542
Ultra Lip Liner,Tatcha,Setting Spray,Daily,139.34,4.6,1143,50ml,Normal,Unisex,Tube,Glycerin,FALSE,Germany,1543
Perfect Lipstick,Danessa Myricks,Cleanser,Monthly,100.62,4.6,8420,50ml,Sensitive,Unisex,Spray,Shea Butter,TRUE,France,1544
Divine CC Cream,RMS Beauty,Cleanser,Daily,103.64,4.6,128,150ml,Combination,Male,Bottle,Aloe Vera,FALSE,Germany,1545
Perfect Serum,Patrick Ta,Lip Liner,Daily,32.17,4.6,5247,150ml,Normal,Female,Tube,Retinol,FALSE,USA,1546
Super Serum,Too Faced,Eye Shadow,Daily,49.46,4.6,4389,30ml,Dry,Female,Spray,Retinol,FALSE,Italy,1547
Divine Lipstick,Tatcha,Bronzer,Daily,135.8,4.6,7976,200ml,Dry,Unisex,Tube,Vitamin C,TRUE,UK,1548
Ultra Setting Spray,IT Cosmetics,Eyeliner,Daily,82.04,4.6,7711,50ml,Dry,Male,Tube,Vitamin C,FALSE,UK,1549
Perfect CC Cream,Tarte,Mascara,Weekly,118.09,4.6,8097,150ml,Combination,Female,Bottle,Vitamin C,FALSE,UK,1550
Perfect Foundation,ColourPop,Eyeliner,Occasional,133.3,4.6,9097,100ml,Sensitive,Unisex,Spray,Vitamin C,FALSE,Germany,1551
Perfect Makeup Remover,Hourglass,Powder,Occasional,69.25,4.6,9559,250ml,Sensitive,Unisex,Spray,Salicylic Acid,FALSE,France,1552
Perfect Lip Gloss,Anastasia Beverly Hills,Highlighter,Occasional,99.66,4.6,4473,200ml,Normal,Female,Jar,Shea Butter,TRUE,South Korea,1553
Ultra Concealer,Laura Mercier,Cleanser,Weekly,18.94,4.6,5523,30ml,Normal,Female,Jar,Aloe Vera,TRUE,South Korea,1554
Divine Highlighter,Rare Beauty,Contour,Monthly,117.1,4.6,8461,100ml,Combination,Male,Jar,Hyaluronic Acid,FALSE,South Korea,1555
Super Concealer,Milk Makeup,Serum,Weekly,24.0,4.6,7225,50ml,Oily,Female,Jar,Aloe Vera,TRUE,USA,1556
Divine Setting Spray,IT Cosmetics,Highlighter,Weekly,61.14,4.6,9799,150ml,Oily,Male,Compact,Shea Butter,FALSE,France,1557
Perfect Contour,Milk Makeup,Face Mask,Weekly,133.67,4.6,3951,100ml,Combination,Female,Stick,Retinol,TRUE,USA,1558
Perfect Bronzer,Drunk Elephant,Bronzer,Monthly,136.39,4.6,9087,250ml,Normal,Unisex,Tube,Vitamin C,TRUE,UK,1559
Magic Exfoliator,Tarte,Primer,Daily,87.78,4.6,7252,250ml,Sensitive,Unisex,Spray,Hyaluronic Acid,TRUE,UK,1560
Perfect Bronzer,Too Faced,Lip Gloss,Occasional,95.47,4.6,2145,250ml,Sensitive,Male,Stick,Glycerin,FALSE,Australia,1561
Perfect Makeup Remover,Rare Beauty,Mascara,Weekly,36.02,4.6,9069,50ml,Oily,Female,Compact,Retinol,TRUE,Japan,1562
Divine BB Cream,RMS Beauty,Blush,Monthly,65.4,4.6,6216,150ml,Sensitive,Male,Stick,Vitamin C,TRUE,France,1563
Magic Eyeliner,Morphe,Face Mask,Weekly,101.29,4.6,4495,250ml,Dry,Female,Jar,Retinol,FALSE,Italy,1564
Perfect Foundation,Shiseido,Mascara,Monthly,70.13,4.6,3527,30ml,Combination,Unisex,Bottle,Aloe Vera,TRUE,Italy,1565
Magic Bronzer,Anastasia Beverly Hills,Lip Liner,Weekly,146.79,4.6,1746,100ml,Dry,Female,Spray,Hyaluronic Acid,FALSE,Japan,1566
Super Makeup Remover,Kiehl’s,Serum,Daily,72.58,4.6,9359,200ml,Normal,Female,Bottle,Hyaluronic Acid,FALSE,South Korea,1567
Magic Highlighter,Milk Makeup,Eye Shadow,Weekly,87.89,4.6,1498,250ml,Normal,Unisex,Tube,Vitamin C,TRUE,USA,1568
Magic Eye Shadow,ColourPop,Lip Liner,Monthly,45.46,4.6,172,50ml,Normal,Male,Tube,Glycerin,TRUE,UK,1569
Magic Eye Shadow,Sisley,Mascara,Occasional,146.58,4.6,6713,100ml,Dry,Male,Jar,Glycerin,TRUE,Japan,1570
Ultra Lip Gloss,Bourjois,Lip Gloss,Daily,126.28,4.6,468,200ml,Oily,Female,Bottle,Retinol,FALSE,Germany,1571
Perfect Blush,Hourglass,Lip Liner,Occasional,117.17,4.6,5965,100ml,Oily,Unisex,Tube,Shea Butter,FALSE,Australia,1572
Ultra Powder,KVD Beauty,Foundation,Daily,133.07,4.6,8385,200ml,Sensitive,Female,Spray,Salicylic Acid,TRUE,Germany,1573
Magic Bronzer,Sisley,Face Oil,Weekly,34.79,4.6,5458,50ml,Combination,Female,Jar,Retinol,TRUE,Australia,1574
Perfect Concealer,Milk Makeup,Eyeliner,Monthly,11.32,4.6,2255,200ml,Normal,Female,Compact,Shea Butter,FALSE,Japan,1575
Magic CC Cream,Patrick Ta,Primer,Daily,147.65,4.6,2855,200ml,Combination,Male,Compact,Retinol,TRUE,Germany,1576
Perfect Lip Gloss,Becca,Lip Gloss,Weekly,85.84,4.6,208,100ml,Combination,Female,Stick,Glycerin,FALSE,Germany,1577
Super Face Mask,NARS,Powder,Weekly,83.5,4.6,4396,50ml,Combination,Unisex,Stick,Hyaluronic Acid,FALSE,South Korea,1578
Perfect Cleanser,KVD Beauty,Mascara,Monthly,68.98,4.6,9858,200ml,Sensitive,Unisex,Compact,Vitamin C,TRUE,France,1579
Perfect BB Cream,Clinique,Cleanser,Monthly,112.71,4.6,8845,50ml,Normal,Female,Stick,Retinol,TRUE,Australia,1580
Perfect CC Cream,Fenty Beauty,Mascara,Occasional,75.89,4.6,4800,50ml,Normal,Female,Compact,Shea Butter,TRUE,France,1581
Super Eyeliner,Shiseido,BB Cream,Occasional,114.9,4.6,5655,100ml,Combination,Male,Bottle,Shea Butter,TRUE,Japan,1582
Ultra Eye Shadow,Charlotte Tilbury,Contour,Occasional,144.25,4.6,5926,250ml,Sensitive,Male,Stick,Hyaluronic Acid,TRUE,France,1583
Ultra Mascara,Tarte,Bronzer,Occasional,104.96,4.6,5736,250ml,Oily,Unisex,Stick,Shea Butter,TRUE,France,1584
Ultra Eyeliner,Bobby Brown,Face Oil,Occasional,45.15,4.6,427,200ml,Sensitive,Unisex,Tube,Vitamin C,TRUE,Australia,1585
Magic Powder,Drunk Elephant,Concealer,Occasional,119.86,4.6,6863,100ml,Sensitive,Female,Tube,Retinol,FALSE,UK,1586
Ultra Eyeliner,Rare Beauty,CC Cream,Daily,40.26,4.6,7727,150ml,Sensitive,Male,Tube,Hyaluronic Acid,FALSE,Japan,1587
Super Bronzer,Charlotte Tilbury,Bronzer,Weekly,18.16,4.6,7541,100ml,Sensitive,Male,Jar,Retinol,TRUE,USA,1588
Super Makeup Remover,ColourPop,BB Cream,Daily,140.04,4.6,5335,100ml,Combination,Unisex,Tube,Salicylic Acid,TRUE,Japan,1589
Perfect Contour,Bobby Brown,Exfoliator,Monthly,25.06,4.6,6921,250ml,Normal,Unisex,Compact,Retinol,FALSE,UK,1590
Ultra Moisturizer,ColourPop,Contour,Daily,97.71,4.6,1661,250ml,Oily,Male,Compact,Hyaluronic Acid,FALSE,USA,1591
Divine Moisturizer,Hourglass,Primer,Weekly,118.7,4.6,1241,30ml,Combination,Male,Compact,Retinol,TRUE,Germany,1592
Magic Exfoliator,Urban Decay,Setting Spray,Occasional,100.81,4.6,5226,50ml,Sensitive,Female,Spray,Vitamin C,FALSE,Australia,1593
Divine Makeup Remover,Sisley,Cleanser,Occasional,98.91,4.6,7106,200ml,Normal,Male,Stick,Shea Butter,FALSE,UK,1594
Magic Foundation,Milk Makeup,Makeup Remover,Weekly,62.6,4.6,4423,200ml,Dry,Unisex,Jar,Hyaluronic Acid,TRUE,Germany,1595
Divine Face Oil,Shiseido,Highlighter,Occasional,26.23,4.6,8227,100ml,Dry,Male,Spray,Retinol,TRUE,Germany,1596
Perfect Highlighter,NARS,Makeup Remover,Weekly,106.25,4.6,2227,250ml,Combination,Male,Stick,Vitamin C,FALSE,Germany,1597
Magic Primer,Becca,Cleanser,Daily,26.23,4.6,1170,150ml,Sensitive,Male,Stick,Vitamin C,TRUE,South Korea,1598
Ultra Moisturizer,Make Up For Ever,Moisturizer,Daily,38.31,4.6,2780,30ml,Normal,Female,Bottle,Salicylic Acid,FALSE,USA,1599
Divine Moisturizer,Yves Saint Laurent,Moisturizer,Daily,131.69,4.6,1298,200ml,Normal,Female,Tube,Retinol,FALSE,USA,1600
Ultra Setting Spray,Shiseido,Contour,Monthly,141.94,4.6,9111,30ml,Oily,Female,Stick,Aloe Vera,TRUE,Japan,1601
Super BB Cream,Bobby Brown,Exfoliator,Weekly,73.86,4.6,4583,100ml,Normal,Female,Jar,Retinol,TRUE,South Korea,1602
Ultra Face Oil,Juvia’s Place,Mascara,Occasional,110.8,4.6,8245,150ml,Oily,Male,Compact,Vitamin C,FALSE,Japan,1603
Perfect Lipstick,Charlotte Tilbury,Highlighter,Occasional,133.37,4.6,9251,250ml,Combination,Male,Spray,Hyaluronic Acid,FALSE,USA,1604
Magic Lip Gloss,Perricone MD,CC Cream,Occasional,81.21,4.6,8454,150ml,Normal,Male,Tube,Glycerin,FALSE,Germany,1605
Magic Lip Liner,Rare Beauty,Makeup Remover,Weekly,144.36,4.6,2693,30ml,Combination,Unisex,Compact,Vitamin C,FALSE,South Korea,1606
Perfect CC Cream,Kylie Cosmetics,Eyeliner,Monthly,118.4,4.6,2044,100ml,Dry,Unisex,Tube,Glycerin,FALSE,Italy,1607
Magic Setting Spray,E.l.f.,Makeup Remover,Daily,74.22,4.6,2596,200ml,Combination,Male,Compact,Aloe Vera,TRUE,Australia,1608
Magic Foundation,Tarte,Moisturizer,Monthly,50.75,4.6,693,250ml,Sensitive,Male,Spray,Vitamin C,FALSE,Japan,1609
Ultra Bronzer,Drunk Elephant,Foundation,Monthly,79.81,4.6,7037,50ml,Oily,Female,Spray,Aloe Vera,FALSE,South Korea,1610
Perfect Bronzer,Kiehl’s,Eye Shadow,Daily,59.53,4.6,1254,50ml,Oily,Female,Jar,Salicylic Acid,TRUE,South Korea,1611
Perfect Lipstick,E.l.f.,Serum,Weekly,137.95,4.6,1928,200ml,Combination,Unisex,Stick,Shea Butter,FALSE,Italy,1612
Divine Highlighter,Bobby Brown,Primer,Weekly,112.12,4.6,4950,150ml,Sensitive,Unisex,Jar,Glycerin,FALSE,Australia,1613
Perfect Concealer,Yves Saint Laurent,Primer,Monthly,37.73,4.6,9191,250ml,Normal,Unisex,Spray,Glycerin,TRUE,Germany,1614
Divine Highlighter,Pat McGrath Labs,Mascara,Weekly,97.78,4.6,3421,50ml,Dry,Male,Bottle,Shea Butter,FALSE,Italy,1615
Super Makeup Remover,Glossier,Eyeliner,Occasional,24.51,4.6,7697,30ml,Dry,Unisex,Bottle,Hyaluronic Acid,TRUE,Australia,1616
Magic Moisturizer,Yves Saint Laurent,Makeup Remover,Daily,118.73,4.6,8262,200ml,Combination,Male,Compact,Shea Butter,FALSE,UK,1617
Divine Makeup Remover,Juvia’s Place,Lip Gloss,Weekly,70.89,4.6,8692,200ml,Dry,Unisex,Jar,Hyaluronic Acid,FALSE,Italy,1618
Ultra Lip Liner,Shiseido,CC Cream,Daily,84.39,4.6,3256,150ml,Oily,Female,Compact,Shea Butter,FALSE,Japan,1619
Ultra Lipstick,Pat McGrath Labs,Serum,Monthly,23.93,4.6,2302,30ml,Normal,Unisex,Compact,Hyaluronic Acid,TRUE,UK,1620
Perfect Bronzer,Laura Mercier,Makeup Remover,Daily,20.93,4.6,5009,150ml,Sensitive,Unisex,Spray,Salicylic Acid,TRUE,Japan,1621
Divine Highlighter,Morphe,BB Cream,Occasional,139.81,4.6,5238,30ml,Sensitive,Unisex,Jar,Vitamin C,FALSE,Japan,1622
Magic Makeup Remover,Pat McGrath Labs,Bronzer,Weekly,51.44,4.6,8543,250ml,Combination,Unisex,Compact,Glycerin,FALSE,South Korea,1623
Magic Contour,Anastasia Beverly Hills,Powder,Occasional,32.26,4.6,3453,200ml,Sensitive,Female,Jar,Glycerin,FALSE,South Korea,1624
Perfect Concealer,Ilia Beauty,CC Cream,Weekly,103.43,4.6,2089,100ml,Dry,Female,Stick,Salicylic Acid,TRUE,UK,1625
Super Lip Liner,Morphe,Bronzer,Monthly,132.26,4.6,4662,50ml,Combination,Male,Compact,Retinol,TRUE,UK,1626
Magic CC Cream,Kylie Cosmetics,Moisturizer,Daily,90.58,4.6,4690,30ml,Oily,Female,Spray,Aloe Vera,FALSE,South Korea,1627
Divine Highlighter,Shiseido,Concealer,Daily,30.59,4.6,2026,150ml,Oily,Male,Spray,Retinol,TRUE,Germany,1628
Super Face Mask,Bourjois,BB Cream,Daily,89.98,4.6,814,30ml,Normal,Male,Spray,Aloe Vera,FALSE,Japan,1629
Perfect Exfoliator,Juvia’s Place,Eye Shadow,Daily,50.78,4.6,920,30ml,Normal,Unisex,Compact,Glycerin,FALSE,UK,1630
Super BB Cream,Bite Beauty,Face Mask,Weekly,33.88,4.6,2417,50ml,Sensitive,Male,Spray,Salicylic Acid,TRUE,Japan,1631
Ultra Mascara,Anastasia Beverly Hills,Lip Liner,Monthly,27.67,4.6,660,50ml,Oily,Unisex,Spray,Vitamin C,FALSE,Japan,1632
Magic Eyeliner,NARS,Blush,Weekly,65.66,4.6,3392,200ml,Oily,Unisex,Compact,Aloe Vera,TRUE,France,1633
Magic Lip Liner,Glossier,Primer,Occasional,128.69,4.6,7698,200ml,Sensitive,Female,Jar,Shea Butter,TRUE,Japan,1634
Divine Lip Liner,KVD Beauty,Moisturizer,Weekly,68.5,4.6,4761,200ml,Combination,Female,Tube,Shea Butter,TRUE,South Korea,1635
Ultra Mascara,Morphe,Lip Gloss,Occasional,69.58,4.6,8364,150ml,Sensitive,Female,Jar,Glycerin,FALSE,Australia,1636
Perfect Primer,Huda Beauty,Concealer,Weekly,46.46,4.6,8213,250ml,Dry,Male,Jar,Salicylic Acid,FALSE,USA,1637
Perfect Highlighter,IT Cosmetics,Face Mask,Daily,133.98,4.6,3082,200ml,Dry,Male,Compact,Aloe Vera,TRUE,Germany,1638
Magic Moisturizer,E.l.f.,CC Cream,Monthly,32.62,4.6,7710,50ml,Sensitive,Female,Jar,Retinol,FALSE,Australia,1639
Divine Foundation,Perricone MD,Cleanser,Weekly,67.04,4.6,9148,200ml,Sensitive,Unisex,Stick,Hyaluronic Acid,TRUE,USA,1640
Divine Face Oil,Kiehl’s,Foundation,Daily,79.82,4.6,3243,150ml,Sensitive,Female,Jar,Shea Butter,FALSE,Germany,1641
Magic Bronzer,Urban Decay,Cleanser,Weekly,112.87,4.6,5753,150ml,Sensitive,Male,Tube,Hyaluronic Acid,FALSE,Germany,1642
Magic Eye Shadow,Natasha Denona,Makeup Remover,Occasional,142.75,4.6,232,150ml,Normal,Male,Stick,Retinol,TRUE,South Korea,1643
Perfect Concealer,E.l.f.,Exfoliator,Weekly,62.37,4.6,3969,30ml,Dry,Unisex,Jar,Shea Butter,TRUE,USA,1644
Perfect Makeup Remover,Juvia’s Place,Serum,Occasional,90.06,4.6,7264,100ml,Oily,Unisex,Compact,Glycerin,TRUE,France,1645
Super Eye Shadow,NARS,Lip Gloss,Daily,60.8,4.6,8355,150ml,Dry,Unisex,Jar,Aloe Vera,TRUE,Italy,1646
Divine Eyeliner,Ilia Beauty,Serum,Monthly,49.42,4.6,8397,30ml,Sensitive,Female,Tube,Shea Butter,FALSE,Japan,1647
Magic Eyeliner,Tatcha,Mascara,Daily,40.38,4.6,1798,30ml,Dry,Female,Jar,Retinol,TRUE,USA,1648
Magic Moisturizer,Danessa Myricks,Face Mask,Monthly,46.3,4.6,2463,150ml,Dry,Male,Tube,Hyaluronic Acid,FALSE,Japan,1649
Perfect Lipstick,Shiseido,Lip Liner,Daily,145.72,4.6,6565,150ml,Combination,Male,Compact,Glycerin,FALSE,Italy,1650
Divine Eyeliner,Farsali,Setting Spray,Monthly,120.47,4.6,9542,150ml,Oily,Unisex,Spray,Retinol,TRUE,Italy,1651
Perfect Foundation,Make Up For Ever,Eyeliner,Daily,84.06,4.6,3325,30ml,Combination,Male,Spray,Glycerin,FALSE,UK,1652
Divine Face Mask,Laura Mercier,Contour,Occasional,26.94,4.6,7043,200ml,Oily,Unisex,Bottle,Retinol,FALSE,Japan,1653
Perfect Face Oil,Glossier,Contour,Monthly,26.56,4.6,7545,50ml,Oily,Male,Spray,Aloe Vera,FALSE,Australia,1654
Perfect Face Oil,Yves Saint Laurent,Contour,Monthly,48.73,4.6,1837,30ml,Oily,Unisex,Stick,Glycerin,FALSE,Italy,1655
Divine Bronzer,Bite Beauty,Mascara,Daily,64.86,4.6,4930,30ml,Sensitive,Male,Compact,Salicylic Acid,TRUE,Japan,1656
Perfect Highlighter,Tarte,Face Mask,Weekly,148.58,4.6,374,50ml,Combination,Male,Tube,Hyaluronic Acid,FALSE,Germany,1657
Ultra Lip Liner,Urban Decay,BB Cream,Occasional,40.04,4.6,5291,50ml,Dry,Female,Jar,Salicylic Acid,TRUE,Japan,1658
Divine Highlighter,Milk Makeup,Mascara,Monthly,48.15,4.6,2458,200ml,Combination,Female,Compact,Aloe Vera,FALSE,South Korea,1659
Super Face Mask,Juvia’s Place,Setting Spray,Occasional,64.99,4.6,1305,150ml,Sensitive,Unisex,Tube,Hyaluronic Acid,FALSE,Italy,1660
Perfect Highlighter,Make Up For Ever,Highlighter,Monthly,54.46,4.6,3950,50ml,Oily,Male,Tube,Salicylic Acid,TRUE,Italy,1661
Super Serum,Urban Decay,CC Cream,Weekly,125.43,4.6,5592,30ml,Sensitive,Unisex,Bottle,Shea Butter,TRUE,Italy,1662
Divine Lipstick,E.l.f.,Blush,Weekly,137.6,4.6,9119,100ml,Oily,Unisex,Compact,Hyaluronic Acid,TRUE,Australia,1663
Super Cleanser,Bourjois,Highlighter,Weekly,83.77,4.6,8964,150ml,Dry,Female,Jar,Salicylic Acid,TRUE,Germany,1664
Super Lip Liner,KVD Beauty,Eye Shadow,Weekly,111.79,4.6,6169,150ml,Dry,Female,Bottle,Shea Butter,FALSE,South Korea,1665
Perfect Face Oil,Make Up For Ever,Exfoliator,Occasional,17.39,4.6,1736,200ml,Dry,Female,Bottle,Salicylic Acid,FALSE,USA,1666
Ultra Serum,Shiseido,Lip Gloss,Monthly,22.73,4.6,6896,200ml,Oily,Male,Spray,Vitamin C,TRUE,USA,1667
Super Exfoliator,Huda Beauty,Blush,Occasional,108.5,4.6,477,50ml,Dry,Male,Spray,Aloe Vera,FALSE,Germany,1668
Ultra Blush,Kiehl’s,Mascara,Weekly,101.56,4.6,7840,100ml,Combination,Male,Spray,Salicylic Acid,FALSE,Italy,1669
Magic Bronzer,Laura Mercier,Contour,Daily,44.26,4.6,2285,30ml,Dry,Female,Compact,Hyaluronic Acid,TRUE,UK,1670
Ultra Makeup Remover,KVD Beauty,Makeup Remover,Monthly,113.93,4.6,2473,50ml,Oily,Unisex,Bottle,Glycerin,TRUE,Italy,1671
